0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.455652173913043156e-02,1.372044444444444622e-01,1.912622222222222224e-01,2.269777777777777505e-01,2.559422222222222931e-01,2.769022222222222163e-01,2.921333333333333004e-01,3.090311111111111453e-01,3.210844444444444501e-01,3.330222222222222750e-01,3.449022222222222211e-01,3.504711111111110666e-01,3.569999999999999285e-01,3.636888888888889504e-01,3.718000000000000194e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-03,1.981935483870967546e-02,1.144266666666666626e-01,1.766088888888888708e-01,2.117511111111111677e-01,2.376133333333333431e-01,2.602622222222221726e-01,2.767111111111110744e-01,2.919111111111111212e-01,3.058666666666666756e-01,3.128444444444444805e-01,3.226488888888889295e-01,3.320088888888889089e-01,3.403288888888888475e-01,3.455688888888888699e-01,3.494355555555555548e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.948571428571428676e-02,9.440444444444444361e-02,1.563733333333333364e-01,1.938266666666666749e-01,2.205466666666666686e-01,2.416666666666666685e-01,2.594222222222221652e-01,2.710666666666666780e-01,2.835999999999999077e-01,2.929688888888889453e-01,3.019955555555555171e-01,3.101466666666666261e-01,3.143955555555555392e-01,3.213022222222222113e-01,3.291466666666666430e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.399999999999999790e-03,1.643999999999999975e-02,6.799111111111111327e-02,1.337599999999999900e-01,1.718311111111111011e-01,1.970355555555556026e-01,2.178044444444444672e-01,2.344355555555555637e-01,2.489822222222222159e-01,2.596622222222222387e-01,2.675022222222221968e-01,2.775688888888889205e-01,2.850666666666666349e-01,2.950888888888889006e-01,2.971155555555555217e-01,3.033066666666666689e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.375000000000000458e-03,4.150222222222222507e-02,1.090355555555555522e-01,1.464222222222222314e-01,1.728755555555555323e-01,1.915111111111110764e-01,2.060355555555555551e-01,2.205466666666666686e-01,2.315200000000000036e-01,2.409911111111111559e-01,2.470933333333333315e-01,2.551466666666666883e-01,2.583777777777778173e-01,2.667733333333333623e-01,2.702177777777777790e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.666666666666666578e-03,1.643835616438356351e-02,7.755999999999999006e-02,1.187644444444444503e-01,1.447599999999999998e-01,1.613777777777777589e-01,1.751955555555555488e-01,1.898444444444444545e-01,1.965911111111111331e-01,2.076444444444444648e-01,2.148533333333333406e-01,2.217911111111111333e-01,2.287644444444444369e-01,2.346533333333333249e-01,2.351244444444444415e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.630769230769230860e-03,4.937333333333334545e-02,8.421333333333333449e-02,1.130311111111110961e-01,1.288444444444444559e-01,1.407288888888889034e-01,1.517333333333333312e-01,1.628000000000000003e-01,1.700044444444444303e-01,1.743511111111111234e-01,1.798400000000000554e-01,1.866488888888888920e-01,1.906133333333333291e-01,1.935999999999999943e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.733333333333333295e-03,4.629777777777777797e-02,7.179555555555555690e-02,8.609777777777777308e-02,9.863555555555555965e-02,1.083333333333333509e-01,1.173511111111111144e-01,1.222577777777777985e-01,1.307333333333333403e-01,1.356888888888889144e-01,1.398711111111111127e-01,1.424177777777777543e-01,1.435200000000000087e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000052e-03,0.000000000000000000e+00,9.333333333333334106e-03,2.970222222222222361e-02,4.747111111111111670e-02,5.697333333333332722e-02,6.207111111111110469e-02,6.709333333333335203e-02,7.456444444444444708e-02,8.076000000000001233e-02,8.213777777777776790e-02,8.691111111111110565e-02,8.706222222222222140e-02,9.275999999999998136e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.748717948717948667e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
